ar,sveitarfelag,hluti,heildarskuldir,eignir,tekjur,gjold,afskriftir,fjarmagnslidir,eigid_fe,veltufjarmunir,skammtimakrofur_eigin_fyrirtaeki,skammtimaskuldir,veltufe,mannfjoldi,nettoskuldir,skuldir_hlutf_tekjur,nettoskuldir_hlutf_tekjur,veltufjarhlutfall,eignahlutf,rekstrarnidurstada,rekstrarnidurstada_hlutf,framlegd,framlegd_hlutf,eiginfjarhlutfall,skuldahlutfall,skuldir_per_ibui,veltufe_hlutf_tekjur
2012,Mosfellsbær,A og B-hluti,8897266000,12818073000,6212512000,5600738000,294124000,-570429000,3920807000,932860000,0,1395503000,676451000,8854,7964406000,1.432152726626524,1.2819944653628033,0.6684758112307891,1.4406754839070788,41345000,0.006655117929752087,335469000,0.05399892990146337,0.3058811570194677,0.6941188429805323,1004886.604924328,0.1088852625153883
2011,Reykjavíkurborg,A og B-hluti,318169687000,464700168000,108868422000,97409057000,13906042000,-22690689000,146530481000,31630738000,0,34676314000,26261714000,118898,286538949000,2.9225158329198524,2.631974853093765,0.9121712878710234,1.4605419277418468,-11231324000,-0.10316420311483894,2674718000,0.024568354632714343,0.31532263401290617,0.6846773659870938,2675988.5532136788,0.24122434694607772
2011,Kópavogsbær,A og B-hluti,44469149000,58647476000,18235191000,16127363000,1380867000,-3194069000,14178327000,2944380000,0,3780752000,2626192000,30779,41524769000,2.438644541754457,2.2771776286851066,0.7787815757288498,1.3188351321946818,-1086241000,-0.05956839168835687,294626000,0.016157001042654284,0.2417551098021678,0.7582448901978323,1444788.6221124793,0.14401779504256357
2011,Seltjarnarnesbær,A og B-hluti,1848687000,5270317000,2621939000,2474084000,101210000,-55098000,3421630000,752817000,0,681837000,291126000,4320,1095870000,0.7050839092747772,0.41796166882601005,1.1041011268089,2.850843328264871,92757000,0.03537725324654769,193967000,0.0739784564019224,0.6492266024984835,0.3507733975015165,427936.80555555556,0.11103461979855367
2011,Garðabær,A og B-hluti,6468426000,15596488000,6714530000,5861346000,386193000,-500894000,9128062000,1986982000,0,1370251000,1181139000,13393,4481444000,0.9633475462914008,0.6674248234798266,1.450086152099141,2.4111720532939542,352290000,0.05246681450525949,738483000,0.10998282828433263,0.5852639389072719,0.4147360610927281,482970.6563129993,0.17590791909485845
2011,Hafnarfjarðarkaupstaður,A og B-hluti,39021722000,46985360000,15612217000,13839139000,868262000,-2789154000,7963638000,2557004000,0,4594269000,1894926000,26099,36464718000,2.4994350257878173,2.3356527775651594,0.5565638407328782,1.2040821776137915,-1016076000,-0.06508210845391145,-147814000,-0.009467841754953828,0.16949190130713057,0.8305080986928695,1495142.4192497798,0.1213745619856552
2011,Mosfellsbær,A og B-hluti,8369468000,12032891000,5633491000,5073935000,286133000,-579615000,3663423000,902185000,0,1222979000,676588000,8642,7467283000,1.485662797721697,1.325516096502151,0.737694596554806,1.4377127674064827,-20059000,-0.003560669574159256,266074000,0.04723074910388603,0.3044507757944454,0.6955492242055545,968464.2443878732,0.12010101729105452
2010,Reykjavíkurborg,A og B-hluti,313329007000,452643575000,95306368000,87951203000,12784971000,10505376000,139314567000,35617934000,-1000,34056645000,18070784000,118326,277711072000,3.287597812981395,2.9138774021899563,1.0458438874410558,1.4446271008671725,17860541000,0.18740133922635685,30645512000,0.32154737026596164,0.30777983980000156,0.6922201601999984,2648014.8657099875,0.18960730934579315
2010,Kópavogsbær,A og B-hluti,43745779000,57823925000,17905242000,16222508000,1390797000,-599761000,14078146000,2195299000,0,4203789000,1202465000,30357,41550480000,2.443182784125453,2.320576287100727,0.5222191218446026,1.3218172432133395,1082973000,0.06048357235272218,2473770000,0.1381589815987966,0.24346576265793096,0.756534237342069,1441044.2072668576,0.06715714872773013
2010,Seltjarnarnesbær,A og B-hluti,2011891000,5301626000,2410043000,2446921000,109837000,37537000,3289735000,783799000,0,859197000,121514000,4395,1228092000,0.8347946488921567,0.5095726507784301,0.9122459692014754,2.635145740996903,659000,2.7343910461348616e-4,110496000,0.04584814461816657,0.6205143478623351,0.37948565213766494,457768.1456200227,0.05041984728073316
2010,Garðabær,A og B-hluti,6526698000,15034404000,5770087000,5081763000,372718000,-76982000,8507706000,2209413000,0,1092869000,1008676000,13166,4317285000,1.1311264457537642,0.7482183544199593,2.0216631636545643,2.303523772664217,611342000,0.10595022224101647,984060000,0.1705450888348824,0.5658824919165403,0.4341175080834597,495723.6822117576,0.17481122901613094
